ts;id;resource;event
Thu Feb 24 21:43:52 CET 2022;760;system;new_order
Thu Feb 24 21:43:52 CET 2022;760;system;direct_to_line2
Thu Feb 24 21:43:54 CET 2022;702;cell2_buffer;enter_cell2
Thu Feb 24 21:43:54 CET 2022;702;cell2;cell2_operation
Thu Feb 24 21:44:00 CET 2022;701;system;order_completed
Thu Feb 24 21:44:59 CET 2022;761;system;new_order
Thu Feb 24 21:44:59 CET 2022;761;system;direct_to_line2
Thu Feb 24 21:45:19 CET 2022;718;cell1_buffer;enter_cell1
Thu Feb 24 21:45:19 CET 2022;718;cell1;cell1_operation
Thu Feb 24 21:45:25 CET 2022;716;system;order_completed
Thu Feb 24 21:47:33 CET 2022;702;system;order_completed
Thu Feb 24 21:47:50 CET 2022;720;agv;transport_to_cell2_buffer
Thu Feb 24 21:50:54 CET 2022;718;system;order_completed
Thu Feb 24 21:55:59 CET 2022;704;cell2_buffer;enter_cell2
Thu Feb 24 21:55:59 CET 2022;704;cell2;cell2_operation
Thu Feb 24 21:55:59 CET 2022;721;agv;transport_to_cell2_buffer
Thu Feb 24 22:00:54 CET 2022;762;system;new_order
Thu Feb 24 22:00:54 CET 2022;762;system;direct_to_line1
Thu Feb 24 22:01:38 CET 2022;705;cell2_buffer;enter_cell2
Thu Feb 24 22:01:38 CET 2022;705;cell2;cell2_operation
Thu Feb 24 22:01:38 CET 2022;722;agv;transport_to_cell2_buffer
Thu Feb 24 22:01:44 CET 2022;704;system;order_completed
Thu Feb 24 22:02:36 CET 2022;763;system;new_order
Thu Feb 24 22:02:36 CET 2022;763;system;direct_to_line2
Thu Feb 24 22:02:47 CET 2022;764;system;new_order
Thu Feb 24 22:02:47 CET 2022;764;system;direct_to_line1
Thu Feb 24 22:04:24 CET 2022;765;system;new_order
Thu Feb 24 22:04:24 CET 2022;765;system;direct_to_line2
Thu Feb 24 22:07:08 CET 2022;766;system;new_order
Thu Feb 24 22:07:08 CET 2022;766;system;direct_to_line1
Thu Feb 24 22:08:22 CET 2022;706;cell2_buffer;enter_cell2
Thu Feb 24 22:08:22 CET 2022;706;cell2;cell2_operation
Thu Feb 24 22:08:22 CET 2022;723;agv;transport_to_cell2_buffer
Thu Feb 24 22:08:28 CET 2022;705;system;order_completed
Thu Feb 24 22:13:19 CET 2022;767;system;new_order
Thu Feb 24 22:13:19 CET 2022;767;system;direct_to_line1
Thu Feb 24 22:14:06 CET 2022;706;system;order_completed
Thu Feb 24 22:25:47 CET 2022;707;cell2_buffer;enter_cell2
Thu Feb 24 22:25:47 CET 2022;707;cell2;cell2_operation
Thu Feb 24 22:25:47 CET 2022;724;agv;transport_to_cell1_buffer
Thu Feb 24 22:26:07 CET 2022;768;system;new_order
Thu Feb 24 22:26:07 CET 2022;768;system;direct_to_line2
Thu Feb 24 22:26:47 CET 2022;724;cell1_buffer;enter_cell1
Thu Feb 24 22:26:47 CET 2022;725;agv;transport_to_cell2_buffer
Thu Feb 24 22:26:47 CET 2022;724;cell1;cell1_operation
Thu Feb 24 22:28:50 CET 2022;769;system;new_order
Thu Feb 24 22:28:50 CET 2022;769;system;direct_to_line2
Thu Feb 24 22:29:45 CET 2022;770;system;new_order
Thu Feb 24 22:29:45 CET 2022;770;system;direct_to_line1
Thu Feb 24 22:31:53 CET 2022;710;cell2_buffer;enter_cell2
Thu Feb 24 22:31:53 CET 2022;710;cell2;cell2_operation
Thu Feb 24 22:31:53 CET 2022;726;agv;transport_to_cell1_buffer
Thu Feb 24 22:31:59 CET 2022;707;system;order_completed
Thu Feb 24 22:32:59 CET 2022;724;system;order_completed
Thu Feb 24 22:33:25 CET 2022;727;agv;transport_to_cell1_buffer
Thu Feb 24 22:34:59 CET 2022;728;agv;transport_to_cell1_buffer
Thu Feb 24 22:35:55 CET 2022;729;agv;transport_to_cell1_buffer
Thu Feb 24 22:37:56 CET 2022;713;cell2_buffer;enter_cell2
Thu Feb 24 22:37:56 CET 2022;713;cell2;cell2_operation
Thu Feb 24 22:38:02 CET 2022;710;system;order_completed
Thu Feb 24 22:39:46 CET 2022;730;agv;transport_to_cell2_buffer
Thu Feb 24 22:40:10 CET 2022;771;system;new_order
Thu Feb 24 22:40:10 CET 2022;771;system;direct_to_line1
Thu Feb 24 22:42:33 CET 2022;714;cell2_buffer;enter_cell2
Thu Feb 24 22:42:33 CET 2022;714;cell2;cell2_operation
Thu Feb 24 22:42:37 CET 2022;726;cell1_buffer;enter_cell1
Thu Feb 24 22:42:37 CET 2022;726;cell1;cell1_operation
Thu Feb 24 22:42:38 CET 2022;713;system;order_completed
Thu Feb 24 22:42:48 CET 2022;772;system;new_order
Thu Feb 24 22:42:48 CET 2022;772;system;direct_to_line2
Thu Feb 24 22:43:54 CET 2022;731;agv;transport_to_cell1_buffer
Thu Feb 24 22:45:13 CET 2022;732;agv;transport_to_cell1_buffer
Thu Feb 24 22:45:16 CET 2022;773;system;new_order
Thu Feb 24 22:45:16 CET 2022;773;system;direct_to_line1
Thu Feb 24 22:47:45 CET 2022;714;system;order_completed
Thu Feb 24 22:48:24 CET 2022;727;cell1_buffer;enter_cell1
Thu Feb 24 22:48:24 CET 2022;727;cell1;cell1_operation
Thu Feb 24 22:48:30 CET 2022;726;system;order_completed
Thu Feb 24 22:49:32 CET 2022;733;agv;transport_to_cell2_buffer
Thu Feb 24 22:51:07 CET 2022;734;agv;transport_to_cell1_buffer
Thu Feb 24 22:53:17 CET 2022;728;cell1_buffer;enter_cell1
Thu Feb 24 22:53:17 CET 2022;728;cell1;cell1_operation
Thu Feb 24 22:53:23 CET 2022;727;system;order_completed
Thu Feb 24 22:54:31 CET 2022;735;agv;transport_to_cell1_buffer
Thu Feb 24 22:56:34 CET 2022;736;agv;transport_to_cell1_buffer
Thu Feb 24 22:58:52 CET 2022;717;cell2_buffer;enter_cell2
Thu Feb 24 22:58:52 CET 2022;717;cell2;cell2_operation
Thu Feb 24 22:59:22 CET 2022;774;system;new_order
Thu Feb 24 22:59:22 CET 2022;774;system;direct_to_line2
Thu Feb 24 22:59:36 CET 2022;737;agv;transport_to_cell1_buffer
Thu Feb 24 23:00:22 CET 2022;738;agv;transport_to_cell2_buffer
Thu Feb 24 23:01:03 CET 2022;729;cell1_buffer;enter_cell1
Thu Feb 24 23:01:03 CET 2022;729;cell1;cell1_operation
Thu Feb 24 23:01:08 CET 2022;728;system;order_completed
Thu Feb 24 23:02:00 CET 2022;739;agv;transport_to_cell2_buffer
Thu Feb 24 23:03:44 CET 2022;775;system;new_order
Thu Feb 24 23:03:44 CET 2022;775;system;direct_to_line2
Thu Feb 24 23:04:12 CET 2022;776;system;new_order
Thu Feb 24 23:04:12 CET 2022;776;system;direct_to_line2
Thu Feb 24 23:05:13 CET 2022;719;cell2_buffer;enter_cell2
Thu Feb 24 23:05:13 CET 2022;719;cell2;cell2_operation
Thu Feb 24 23:05:13 CET 2022;740;agv;transport_to_cell1_buffer
Thu Feb 24 23:05:19 CET 2022;717;system;order_completed
Thu Feb 24 23:07:53 CET 2022;741;agv;transport_to_cell2_buffer
Thu Feb 24 23:08:37 CET 2022;731;cell1_buffer;enter_cell1
Thu Feb 24 23:08:37 CET 2022;731;cell1;cell1_operation
Thu Feb 24 23:08:43 CET 2022;777;system;new_order
Thu Feb 24 23:08:43 CET 2022;777;system;direct_to_line2
Thu Feb 24 23:08:43 CET 2022;729;system;order_completed
Thu Feb 24 23:09:31 CET 2022;778;system;new_order
Thu Feb 24 23:09:31 CET 2022;778;system;direct_to_line1
Thu Feb 24 23:12:05 CET 2022;720;cell2_buffer;enter_cell2
Thu Feb 24 23:12:05 CET 2022;720;cell2;cell2_operation
Thu Feb 24 23:12:05 CET 2022;742;agv;transport_to_cell2_buffer
Thu Feb 24 23:12:11 CET 2022;719;system;order_completed
Thu Feb 24 23:14:29 CET 2022;732;cell1_buffer;enter_cell1
Thu Feb 24 23:14:29 CET 2022;732;cell1;cell1_operation
Thu Feb 24 23:14:34 CET 2022;731;system;order_completed
Thu Feb 24 23:17:17 CET 2022;720;system;order_completed
Thu Feb 24 23:18:01 CET 2022;779;system;new_order
Thu Feb 24 23:18:01 CET 2022;779;system;direct_to_line1
Thu Feb 24 23:19:45 CET 2022;734;cell1_buffer;enter_cell1
Thu Feb 24 23:19:45 CET 2022;734;cell1;cell1_operation
Thu Feb 24 23:19:49 CET 2022;780;system;new_order
Thu Feb 24 23:19:49 CET 2022;780;system;direct_to_line2
Thu Feb 24 23:19:51 CET 2022;732;system;order_completed
Thu Feb 24 23:21:12 CET 2022;781;system;new_order
Thu Feb 24 23:21:12 CET 2022;781;system;direct_to_line1
Thu Feb 24 23:25:10 CET 2022;735;cell1_buffer;enter_cell1
Thu Feb 24 23:25:10 CET 2022;735;cell1;cell1_operation
Thu Feb 24 23:25:16 CET 2022;734;system;order_completed
Thu Feb 24 23:27:35 CET 2022;721;cell2_buffer;enter_cell2
Thu Feb 24 23:27:35 CET 2022;721;cell2;cell2_operation
Thu Feb 24 23:27:35 CET 2022;743;agv;transport_to_cell2_buffer
Thu Feb 24 23:27:42 CET 2022;782;system;new_order
Thu Feb 24 23:27:42 CET 2022;782;system;direct_to_line1
Thu Feb 24 23:31:24 CET 2022;736;cell1_buffer;enter_cell1
Thu Feb 24 23:31:24 CET 2022;736;cell1;cell1_operation
Thu Feb 24 23:31:30 CET 2022;735;system;order_completed
Thu Feb 24 23:33:28 CET 2022;722;cell2_buffer;enter_cell2
Thu Feb 24 23:33:28 CET 2022;722;cell2;cell2_operation
Thu Feb 24 23:33:28 CET 2022;744;agv;transport_to_cell1_buffer
Thu Feb 24 23:33:34 CET 2022;721;system;order_completed
Thu Feb 24 23:35:54 CET 2022;745;agv;transport_to_cell2_buffer
Thu Feb 24 23:35:55 CET 2022;737;cell1_buffer;enter_cell1
Thu Feb 24 23:35:55 CET 2022;737;cell1;cell1_operation
Thu Feb 24 23:36:00 CET 2022;736;system;order_completed
Thu Feb 24 23:38:27 CET 2022;723;cell2_buffer;enter_cell2
Thu Feb 24 23:38:27 CET 2022;723;cell2;cell2_operation
Thu Feb 24 23:38:32 CET 2022;722;system;order_completed
Thu Feb 24 23:40:50 CET 2022;746;agv;transport_to_cell1_buffer
Thu Feb 24 23:40:59 CET 2022;783;system;new_order
Thu Feb 24 23:40:59 CET 2022;783;system;direct_to_line2
Thu Feb 24 23:41:39 CET 2022;747;agv;transport_to_cell1_buffer
Thu Feb 24 23:41:40 CET 2022;784;system;new_order
Thu Feb 24 23:41:40 CET 2022;784;system;direct_to_line1
Thu Feb 24 23:43:26 CET 2022;748;agv;transport_to_cell1_buffer
Thu Feb 24 23:43:58 CET 2022;740;cell1_buffer;enter_cell1
Thu Feb 24 23:43:58 CET 2022;740;cell1;cell1_operation
Thu Feb 24 23:44:04 CET 2022;737;system;order_completed
Thu Feb 24 23:44:41 CET 2022;725;cell2_buffer;enter_cell2
Thu Feb 24 23:44:41 CET 2022;725;cell2;cell2_operation
Thu Feb 24 23:44:47 CET 2022;723;system;order_completed
Thu Feb 24 23:45:50 CET 2022;785;system;new_order
Thu Feb 24 23:45:50 CET 2022;785;system;direct_to_line1
Thu Feb 24 23:47:10 CET 2022;749;agv;transport_to_cell2_buffer
Thu Feb 24 23:49:53 CET 2022;786;system;new_order
Thu Feb 24 23:49:53 CET 2022;786;system;direct_to_line2
Thu Feb 24 23:50:16 CET 2022;725;system;order_completed
Thu Feb 24 23:50:20 CET 2022;744;cell1_buffer;enter_cell1
Thu Feb 24 23:50:20 CET 2022;744;cell1;cell1_operation
Thu Feb 24 23:50:26 CET 2022;740;system;order_completed
Thu Feb 24 23:51:27 CET 2022;750;agv;transport_to_cell2_buffer
Thu Feb 24 23:53:51 CET 2022;787;system;new_order
Thu Feb 24 23:53:51 CET 2022;787;system;direct_to_line2
Thu Feb 24 23:56:01 CET 2022;746;cell1_buffer;enter_cell1
Thu Feb 24 23:56:01 CET 2022;746;cell1;cell1_operation
Thu Feb 24 23:56:07 CET 2022;744;system;order_completed
Thu Feb 24 23:56:47 CET 2022;788;system;new_order
Thu Feb 24 23:56:47 CET 2022;788;system;direct_to_line2
Thu Feb 24 23:57:29 CET 2022;789;system;new_order
Thu Feb 24 23:57:29 CET 2022;789;system;direct_to_line1
Thu Feb 24 23:59:21 CET 2022;790;system;new_order
Thu Feb 24 23:59:21 CET 2022;790;system;direct_to_line1
Thu Feb 24 23:59:59 CET 2022;791;system;new_order
Thu Feb 24 23:59:59 CET 2022;791;system;direct_to_line2
Fri Feb 25 00:02:15 CET 2022;730;cell2_buffer;enter_cell2
Fri Feb 25 00:02:15 CET 2022;730;cell2;cell2_operation
Fri Feb 25 00:02:15 CET 2022;751;agv;transport_to_cell2_buffer
Fri Feb 25 00:02:44 CET 2022;747;cell1_buffer;enter_cell1
Fri Feb 25 00:02:44 CET 2022;747;cell1;cell1_operation
Fri Feb 25 00:02:50 CET 2022;746;system;order_completed
Fri Feb 25 00:03:43 CET 2022;792;system;new_order
Fri Feb 25 00:03:43 CET 2022;792;system;direct_to_line1
Fri Feb 25 00:04:03 CET 2022;793;system;new_order
Fri Feb 25 00:04:03 CET 2022;793;system;direct_to_line1
Fri Feb 25 00:05:22 CET 2022;794;system;new_order
Fri Feb 25 00:05:22 CET 2022;794;system;direct_to_line2
Fri Feb 25 00:07:37 CET 2022;795;system;new_order
Fri Feb 25 00:07:37 CET 2022;795;system;direct_to_line2
Fri Feb 25 00:08:11 CET 2022;733;cell2_buffer;enter_cell2
Fri Feb 25 00:08:11 CET 2022;733;cell2;cell2_operation
Fri Feb 25 00:08:11 CET 2022;752;agv;transport_to_cell2_buffer
Fri Feb 25 00:08:17 CET 2022;730;system;order_completed
Fri Feb 25 00:09:05 CET 2022;748;cell1_buffer;enter_cell1
Fri Feb 25 00:09:05 CET 2022;748;cell1;cell1_operation
Fri Feb 25 00:09:11 CET 2022;747;system;order_completed
Fri Feb 25 00:11:12 CET 2022;796;system;new_order
Fri Feb 25 00:11:12 CET 2022;796;system;direct_to_line1
Fri Feb 25 00:12:20 CET 2022;797;system;new_order
Fri Feb 25 00:12:20 CET 2022;797;system;direct_to_line1
Fri Feb 25 00:14:37 CET 2022;738;cell2_buffer;enter_cell2
Fri Feb 25 00:14:37 CET 2022;738;cell2;cell2_operation
Fri Feb 25 00:14:37 CET 2022;753;agv;transport_to_cell2_buffer
Fri Feb 25 00:14:42 CET 2022;733;system;order_completed
Fri Feb 25 00:15:13 CET 2022;748;system;order_completed
Fri Feb 25 00:19:45 CET 2022;739;cell2_buffer;enter_cell2
Fri Feb 25 00:19:45 CET 2022;739;cell2;cell2_operation
Fri Feb 25 00:19:45 CET 2022;754;agv;transport_to_cell1_buffer
Fri Feb 25 00:19:51 CET 2022;738;system;order_completed
Fri Feb 25 00:20:29 CET 2022;798;system;new_order
Fri Feb 25 00:20:29 CET 2022;798;system;direct_to_line2
Fri Feb 25 00:20:41 CET 2022;754;cell1_buffer;enter_cell1
Fri Feb 25 00:20:41 CET 2022;755;agv;transport_to_cell2_buffer
Fri Feb 25 00:20:41 CET 2022;754;cell1;cell1_operation
Fri Feb 25 00:23:52 CET 2022;799;system;new_order
Fri Feb 25 00:23:52 CET 2022;799;system;direct_to_line2
Fri Feb 25 00:24:42 CET 2022;739;system;order_completed
Fri Feb 25 00:27:01 CET 2022;800;system;new_order
Fri Feb 25 00:27:01 CET 2022;800;system;direct_to_line1
Fri Feb 25 00:27:22 CET 2022;754;system;order_completed
Fri Feb 25 00:30:43 CET 2022;801;system;new_order
Fri Feb 25 00:30:43 CET 2022;801;system;direct_to_line1
Fri Feb 25 00:35:55 CET 2022;741;cell2_buffer;enter_cell2
Fri Feb 25 00:35:55 CET 2022;741;cell2;cell2_operation
Fri Feb 25 00:35:55 CET 2022;756;agv;transport_to_cell1_buffer
Fri Feb 25 00:36:47 CET 2022;757;agv;transport_to_cell1_buffer
Fri Feb 25 00:37:40 CET 2022;802;system;new_order
Fri Feb 25 00:37:40 CET 2022;802;system;direct_to_line1
Fri Feb 25 00:39:35 CET 2022;758;agv;transport_to_cell1_buffer
Fri Feb 25 00:40:13 CET 2022;759;agv;transport_to_cell1_buffer
Fri Feb 25 00:41:31 CET 2022;742;cell2_buffer;enter_cell2
Fri Feb 25 00:41:31 CET 2022;742;cell2;cell2_operation
Fri Feb 25 00:41:37 CET 2022;741;system;order_completed
Fri Feb 25 00:41:40 CET 2022;760;agv;transport_to_cell2_buffer
Fri Feb 25 00:44:18 CET 2022;761;agv;transport_to_cell2_buffer
Fri Feb 25 00:44:51 CET 2022;756;cell1_buffer;enter_cell1
Fri Feb 25 00:44:51 CET 2022;756;cell1;cell1_operation
Fri Feb 25 00:45:09 CET 2022;803;system;new_order
Fri Feb 25 00:45:09 CET 2022;803;system;direct_to_line1
Fri Feb 25 00:46:25 CET 2022;743;cell2_buffer;enter_cell2
Fri Feb 25 00:46:25 CET 2022;743;cell2;cell2_operation
Fri Feb 25 00:46:31 CET 2022;742;system;order_completed
Fri Feb 25 00:48:21 CET 2022;762;agv;transport_to_cell1_buffer
Fri Feb 25 00:49:42 CET 2022;757;cell1_buffer;enter_cell1
Fri Feb 25 00:49:42 CET 2022;757;cell1;cell1_operation
Fri Feb 25 00:49:48 CET 2022;756;system;order_completed
Fri Feb 25 00:51:05 CET 2022;804;system;new_order
Fri Feb 25 00:51:05 CET 2022;804;system;direct_to_line1
Fri Feb 25 00:51:09 CET 2022;763;agv;transport_to_cell2_buffer
Fri Feb 25 00:53:08 CET 2022;805;system;new_order
Fri Feb 25 00:53:08 CET 2022;805;system;direct_to_line2
Fri Feb 25 00:53:23 CET 2022;743;system;order_completed
Fri Feb 25 00:56:57 CET 2022;758;cell1_buffer;enter_cell1
Fri Feb 25 00:56:57 CET 2022;758;cell1;cell1_operation
Fri Feb 25 00:57:02 CET 2022;757;system;order_completed
Fri Feb 25 00:58:02 CET 2022;806;system;new_order
Fri Feb 25 00:58:02 CET 2022;806;system;direct_to_line1
Fri Feb 25 01:02:49 CET 2022;759;cell1_buffer;enter_cell1
Fri Feb 25 01:02:49 CET 2022;759;cell1;cell1_operation
Fri Feb 25 01:02:55 CET 2022;758;system;order_completed
Fri Feb 25 01:03:27 CET 2022;745;cell2_buffer;enter_cell2
Fri Feb 25 01:03:27 CET 2022;745;cell2;cell2_operation
Fri Feb 25 01:08:42 CET 2022;762;cell1_buffer;enter_cell1
Fri Feb 25 01:08:42 CET 2022;762;cell1;cell1_operation
Fri Feb 25 01:08:47 CET 2022;759;system;order_completed
Fri Feb 25 01:09:31 CET 2022;749;cell2_buffer;enter_cell2
Fri Feb 25 01:09:31 CET 2022;749;cell2;cell2_operation
Fri Feb 25 01:09:37 CET 2022;745;system;order_completed
Fri Feb 25 01:11:00 CET 2022;807;system;new_order
Fri Feb 25 01:11:00 CET 2022;807;system;direct_to_line1
Fri Feb 25 01:11:07 CET 2022;808;system;new_order
Fri Feb 25 01:11:07 CET 2022;808;system;direct_to_line2
Fri Feb 25 01:12:44 CET 2022;764;agv;transport_to_cell1_buffer
Fri Feb 25 01:13:11 CET 2022;809;system;new_order
Fri Feb 25 01:13:11 CET 2022;809;system;direct_to_line1
Fri Feb 25 01:13:52 CET 2022;765;agv;transport_to_cell2_buffer
Fri Feb 25 01:14:36 CET 2022;764;cell1_buffer;enter_cell1
Fri Feb 25 01:14:36 CET 2022;764;cell1;cell1_operation
Fri Feb 25 01:14:42 CET 2022;762;system;order_completed
Fri Feb 25 01:16:27 CET 2022;766;agv;transport_to_cell1_buffer
Fri Feb 25 01:18:05 CET 2022;810;system;new_order
Fri Feb 25 01:18:05 CET 2022;810;system;direct_to_line1
Fri Feb 25 01:18:50 CET 2022;750;cell2_buffer;enter_cell2
Fri Feb 25 01:18:50 CET 2022;750;cell2;cell2_operation
Fri Feb 25 01:18:56 CET 2022;749;system;order_completed
Fri Feb 25 01:19:04 CET 2022;767;agv;transport_to_cell1_buffer
Fri Feb 25 01:19:32 CET 2022;811;system;new_order
Fri Feb 25 01:19:32 CET 2022;811;system;direct_to_line1
Fri Feb 25 01:20:08 CET 2022;766;cell1_buffer;enter_cell1
Fri Feb 25 01:20:08 CET 2022;766;cell1;cell1_operation
Fri Feb 25 01:20:14 CET 2022;764;system;order_completed
Fri Feb 25 01:22:27 CET 2022;768;agv;transport_to_cell2_buffer
Fri Feb 25 01:23:02 CET 2022;812;system;new_order
Fri Feb 25 01:23:02 CET 2022;812;system;direct_to_line2
Fri Feb 25 01:24:59 CET 2022;769;agv;transport_to_cell2_buffer
Fri Feb 25 01:26:09 CET 2022;767;cell1_buffer;enter_cell1
Fri Feb 25 01:26:09 CET 2022;767;cell1;cell1_operation
Fri Feb 25 01:26:12 CET 2022;750;system;order_completed
Fri Feb 25 01:26:15 CET 2022;766;system;order_completed
Fri Feb 25 01:30:17 CET 2022;813;system;new_order
Fri Feb 25 01:30:17 CET 2022;813;system;direct_to_line1
Fri Feb 25 01:33:34 CET 2022;767;system;order_completed
Fri Feb 25 01:37:24 CET 2022;751;cell2_buffer;enter_cell2
Fri Feb 25 01:37:24 CET 2022;751;cell2;cell2_operation
Fri Feb 25 01:37:24 CET 2022;770;agv;transport_to_cell1_buffer
Fri Feb 25 01:37:46 CET 2022;771;agv;transport_to_cell1_buffer
Fri Feb 25 01:38:03 CET 2022;814;system;new_order
Fri Feb 25 01:38:03 CET 2022;814;system;direct_to_line2
Fri Feb 25 01:38:12 CET 2022;815;system;new_order
Fri Feb 25 01:38:12 CET 2022;815;system;direct_to_line1
Fri Feb 25 01:40:48 CET 2022;772;agv;transport_to_cell2_buffer
Fri Feb 25 01:42:43 CET 2022;816;system;new_order
Fri Feb 25 01:42:43 CET 2022;816;system;direct_to_line2
Fri Feb 25 01:44:20 CET 2022;770;cell1_buffer;enter_cell1
Fri Feb 25 01:44:20 CET 2022;770;cell1;cell1_operation
Fri Feb 25 01:44:27 CET 2022;817;system;new_order
Fri Feb 25 01:44:27 CET 2022;817;system;direct_to_line2
Fri Feb 25 01:44:50 CET 2022;752;cell2_buffer;enter_cell2
Fri Feb 25 01:44:50 CET 2022;752;cell2;cell2_operation
Fri Feb 25 01:44:50 CET 2022;773;agv;transport_to_cell1_buffer
Fri Feb 25 01:44:56 CET 2022;751;system;order_completed
Fri Feb 25 01:45:38 CET 2022;818;system;new_order
Fri Feb 25 01:45:38 CET 2022;818;system;direct_to_line2
Fri Feb 25 01:45:46 CET 2022;774;agv;transport_to_cell2_buffer
Fri Feb 25 01:47:24 CET 2022;819;system;new_order
Fri Feb 25 01:47:24 CET 2022;819;system;direct_to_line2
Fri Feb 25 01:51:49 CET 2022;771;cell1_buffer;enter_cell1
Fri Feb 25 01:51:49 CET 2022;771;cell1;cell1_operation
Fri Feb 25 01:51:55 CET 2022;770;system;order_completed
Fri Feb 25 01:52:02 CET 2022;753;cell2_buffer;enter_cell2
Fri Feb 25 01:52:02 CET 2022;753;cell2;cell2_operation
Fri Feb 25 01:52:02 CET 2022;775;agv;transport_to_cell2_buffer
Fri Feb 25 01:52:08 CET 2022;752;system;order_completed
Fri Feb 25 01:53:31 CET 2022;820;system;new_order
Fri Feb 25 01:53:31 CET 2022;820;system;direct_to_line2
Fri Feb 25 01:57:17 CET 2022;821;system;new_order
Fri Feb 25 01:57:17 CET 2022;821;system;direct_to_line1
Fri Feb 25 01:57:47 CET 2022;822;system;new_order
Fri Feb 25 01:57:47 CET 2022;822;system;direct_to_line2
Fri Feb 25 01:58:18 CET 2022;773;cell1_buffer;enter_cell1
Fri Feb 25 01:58:18 CET 2022;773;cell1;cell1_operation
Fri Feb 25 01:58:23 CET 2022;771;system;order_completed
Fri Feb 25 01:58:58 CET 2022;753;system;order_completed
Fri Feb 25 02:00:03 CET 2022;823;system;new_order
Fri Feb 25 02:00:03 CET 2022;823;system;direct_to_line1
Fri Feb 25 02:04:40 CET 2022;773;system;order_completed
Fri Feb 25 02:06:31 CET 2022;755;cell2_buffer;enter_cell2
Fri Feb 25 02:06:31 CET 2022;755;cell2;cell2_operation
Fri Feb 25 02:06:31 CET 2022;776;agv;transport_to_cell2_buffer
Fri Feb 25 02:11:22 CET 2022;824;system;new_order
Fri Feb 25 02:11:22 CET 2022;824;system;direct_to_line2
Fri Feb 25 02:12:30 CET 2022;825;system;new_order
Fri Feb 25 02:12:30 CET 2022;825;system;direct_to_line2
Fri Feb 25 02:13:10 CET 2022;760;cell2_buffer;enter_cell2
Fri Feb 25 02:13:10 CET 2022;760;cell2;cell2_operation
Fri Feb 25 02:13:10 CET 2022;777;agv;transport_to_cell2_buffer
Fri Feb 25 02:13:16 CET 2022;755;system;order_completed
Fri Feb 25 02:19:43 CET 2022;761;cell2_buffer;enter_cell2
Fri Feb 25 02:19:43 CET 2022;761;cell2;cell2_operation
Fri Feb 25 02:19:43 CET 2022;778;agv;transport_to_cell1_buffer
